countries,credits,genres,id,imdb_score,imdb_votes,jw_rating,list_type,object_type,popularity_rank,runtime,title,tmdb_popularity,tmdb_score,year
US,"[{'role': 'ACTOR', 'name': 'Dakota Johnson'}, {'role': 'ACTOR', 'name': 'Jamie Dornan'}, {'role': 'ACTOR', 'name': 'Jennifer Ehle'}, {'role': 'ACTOR', 'name': 'Eloise Mumford'}, {'role': 'ACTOR', 'name': 'Victor Rasuk'}, {'role': 'ACTOR', 'name': 'Luke Grimes'}, {'role': 'ACTOR', 'name': 'Marcia Gay Harden'}, {'role': 'ACTOR', 'name': 'Rita Ora'}, {'role': 'ACTOR', 'name': 'Max Martini'}, {'role': 'ACTOR', 'name': 'Callum Keith Rennie'}, {'role': 'ACTOR', 'name': 'Andrew Airlie'}, {'role': 'ACTOR', 'name': 'Dylan Neal'}, {'role': 'ACTOR', 'name': 'Elliat Albrecht'}, {'role': 'ACTOR', 'name': 'Rachel Skarsten'}, {'role': 'ACTOR', 'name': 'Emily Fonda'}, {'role': 'ACTOR', 'name': 'Anthony Konechny'}, {'role': 'ACTOR', 'name': 'Bruce Dawson'}, {'role': 'ACTOR', 'name': 'Tom Butler'}, {'role': 'ACTOR', 'name': 'Christine Willes'}, {'role': 'ACTOR', 'name': 'Chris Shields'}, {'role': 'ACTOR', 'name': 'Anna Louise Sargeant'}, {'role': 'ACTOR', 'name': 'Megan Danso'}, {'role': 'ACTOR', 'name': 'Jason Cermak'}, {'role': 'ACTOR', 'name': 'Brent McLaren'}, {'role': 'ACTOR', 'name': 'Steven Cree Molison'}, {'role': 'ACTOR', 'name': 'Elise Gatien'}, {'role': 'ACTOR', 'name': 'Reese Alexander'}, {'role': 'ACTOR', 'name': 'David Orth'}, {'role': 'ACTOR', 'name': 'Julia Dominczak'}, {'role': 'ACTOR', 'name': 'Brandi Alexander'}, {'role': 'ACTOR', 'name': 'Raj Lal'}, {'role': 'ACTOR', 'name': 'Matthew Hoglie'}, {'role': 'DIRECTOR', 'name': 'Sam Taylor-Johnson'}]","[{'shortName': 'drm'}, {'shortName': 'rma'}, {'shortName': 'trl'}]",tm139217,4.2,340707,0.574317109165,WATCHLIST,MOVIE,604,125,Fifty Shades of Grey,348.803,5.885,2015
US,"[{'role': 'ACTOR', 'name': 'Ezra Miller'}, {'role': 'ACTOR', 'name': 'Sasha Calle'}, {'role': 'ACTOR', 'name': 'Michael Keaton'}, {'role': 'ACTOR', 'name': 'Michael Shannon'}, {'role': 'ACTOR', 'name': 'Ron Livingston'}, {'role': 'ACTOR', 'name': 'Maribel Verdú'}, {'role': 'ACTOR', 'name': 'Kiersey Clemons'}, {'role': 'ACTOR', 'name': 'Antje Traue'}, {'role': 'ACTOR', 'name': 'Saoirse-Monica Jackson'}, {'role': 'ACTOR', 'name': 'Rudy Mancuso'}, {'role': 'ACTOR', 'name': 'Ed Wade'}, {'role': 'ACTOR', 'name': 'Jeremy Irons'}, {'role': 'ACTOR', 'name': 'Temuera Morrison'}, {'role': 'ACTOR', 'name': 'Sanjeev Bhaskar'}, {'role': 'ACTOR', 'name': 'Sean Rogers'}, {'role': 'ACTOR', 'name': 'Kieran Hodgson'}, {'role': 'ACTOR', 'name': 'Luke Brandon Field'}, {'role': 'ACTOR', 'name': 'Ian Loh'}, {'role': 'ACTOR', 'name': 'Karl Collins'}, {'role': 'ACTOR', 'name': 'Nikolaj Coster-Waldau'}, {'role': 'ACTOR', 'name': 'Poppy Shepherd'}, {'role': 'ACTOR', 'name': 'Nina Barker-Francis'}, {'role': 'ACTOR', 'name': 'Bastian Antonio Fuentes'}, {'role': 'ACTOR', 'name': 'Andoni Gracia'}, {'role': 'ACTOR', 'name': 'Rob Hunt'}, {'role': 'ACTOR', 'name': 'Jonny Stockwell'}, {'role': 'ACTOR', 'name': 'Michael Byrch'}, {'role': 'ACTOR', 'name': 'Bret Jones'}, {'role': 'ACTOR', 'name': 'Sue Maund'}, {'role': 'ACTOR', 'name': 'Andrei Nova'}, {'role': 'ACTOR', 'name': 'Gabriel Constantin'}, {'role': 'ACTOR', 'name': 'Oleg Mirochnikov'}, {'role': 'ACTOR', 'name': 'Katia Elizarova'}, {'role': 'ACTOR', 'name': 'Denis Khoroshko'}, {'role': 'ACTOR', 'name': 'Michael Lerman'}, {'role': 'ACTOR', 'name': 'Rosie Ede'}, {'role': 'ACTOR', 'name': 'Andy Muschietti'}, {'role': 'ACTOR', 'name': 'Ellie Rawnsley'}, {'role': 'ACTOR', 'name': 'Greg Lockett'}, {'role': 'ACTOR', 'name': 'Freya Evans'}, {'role': 'ACTOR', 'name': 'Sue Moore'}, {'role': 'ACTOR', 'name': 'Lynn Farleigh'}, {'role': 'ACTOR', 'name': 'Martin Pemberton'}, {'role': 'ACTOR', 'name': 'David Calvitto'}, {'role': 'ACTOR', 'name': 'Ben Affleck'}, {'role': 'ACTOR', 'name': 'Gal Gadot'}, {'role': 'ACTOR', 'name': 'George Clooney'}, {'role': 'ACTOR', 'name': 'Jason Momoa'}, {'role': 'DIRECTOR', 'name': 'Andy Muschietti'}]","[{'shortName': 'scf'}, {'shortName': 'act'}, {'shortName': 'fnt'}]",tm565,6.6,221600,0.770320385885,SEENLIST,MOVIE,0,144,The Flash,98.727,6.699,2023
"GB,US","[{'role': 'ACTOR', 'name': 'Lily James'}, {'role': 'ACTOR', 'name': 'Cate Blanchett'}, {'role': 'ACTOR', 'name': 'Richard Madden'}, {'role': 'ACTOR', 'name': 'Stellan Skarsgård'}, {'role': 'ACTOR', 'name': 'Holliday Grainger'}, {'role': 'ACTOR', 'name': 'Sophie McShera'}, {'role': 'ACTOR', 'name': 'Derek Jacobi'}, {'role': 'ACTOR', 'name': 'Helena Bonham Carter'}, {'role': 'ACTOR', 'name': 'Nonso Anozie'}, {'role': 'ACTOR', 'name': 'Ben Chaplin'}, {'role': 'ACTOR', 'name': 'Hayley Atwell'}, {'role': 'ACTOR', 'name': 'Richard McCabe'}, {'role': 'ACTOR', 'name': 'Rob Brydon'}, {'role': 'ACTOR', 'name': 'Jana Pérez'}, {'role': 'ACTOR', 'name': 'Alex MacQueen'}, {'role': 'ACTOR', 'name': 'Tom Edden'}, {'role': 'ACTOR', 'name': 'Gareth Mason'}, {'role': 'ACTOR', 'name': 'Paul Hunter'}, {'role': 'ACTOR', 'name': 'Eloise Webb'}, {'role': 'ACTOR', 'name': 'Joshua McGuire'}, {'role': 'ACTOR', 'name': 'Matthew Steer'}, {'role': 'ACTOR', 'name': 'Mimî M. Khayisa'}, {'role': 'ACTOR', 'name': 'Laura Elsworthy'}, {'role': 'ACTOR', 'name': 'Ella Smith'}, {'role': 'ACTOR', 'name': 'Ann Davies'}, {'role': 'ACTOR', 'name': 'Gerard Horan'}, {'role': 'ACTOR', 'name': 'Katie West'}, {'role': 'ACTOR', 'name': 'Daniel Tuite'}, {'role': 'ACTOR', 'name': 'Anjana Vasan'}, {'role': 'ACTOR', 'name': 'Stuart Neal'}, {'role': 'ACTOR', 'name': 'Tomiwa Edun'}, {'role': 'ACTOR', 'name': 'Joseph Kloska'}, {'role': 'ACTOR', 'name': 'Andy Apollo'}, {'role': 'ACTOR', 'name': 'Craig Mather'}, {'role': 'ACTOR', 'name': 'Jonny Owen-Last'}, {'role': 'ACTOR', 'name': 'Nari Blair-Mangat'}, {'role': 'ACTOR', 'name': 'Michael Jenn'}, {'role': 'ACTOR', 'name': ""Josh O'Connor""}, {'role': 'ACTOR', 'name': 'Elina Alminas'}, {'role': 'ACTOR', 'name': 'Janet Dawe'}, {'role': 'ACTOR', 'name': 'Robert J. Fraser'}, {'role': 'ACTOR', 'name': 'Alex Gillison'}, {'role': 'ACTOR', 'name': 'Rajesh Kalhan'}, {'role': 'ACTOR', 'name': 'Joe Kennard'}, {'role': 'ACTOR', 'name': 'João Costa Menezes'}, {'role': 'ACTOR', 'name': 'Gino Picciano'}, {'role': 'ACTOR', 'name': 'Julian Seager'}, {'role': 'ACTOR', 'name': 'Sarah Sharman'}, {'role': 'ACTOR', 'name': 'Zizi Strallen'}, {'role': 'ACTOR', 'name': 'Tom Swacha'}, {'role': 'DIRECTOR', 'name': 'Kenneth Branagh'}]","[{'shortName': 'fnt'}, {'shortName': 'drm'}, {'shortName': 'eur'}, {'shortName': 'rma'}, {'shortName': 'fml'}]",tm142457,6.9,193560,0.875621030316,WATCHLIST,MOVIE,0,105,Cinderella,93.453,6.8,2015
US,"[{'role': 'ACTOR', 'name': 'Halle Bailey'}, {'role': 'ACTOR', 'name': 'Jonah Hauer-King'}, {'role': 'ACTOR', 'name': 'Daveed Diggs'}, {'role': 'ACTOR', 'name': 'Awkwafina'}, {'role': 'ACTOR', 'name': 'Jacob Tremblay'}, {'role': 'ACTOR', 'name': 'Noma Dumezweni'}, {'role': 'ACTOR', 'name': 'Javier Bardem'}, {'role': 'ACTOR', 'name': 'Melissa McCarthy'}, {'role': 'ACTOR', 'name': 'Art Malik'}, {'role': 'ACTOR', 'name': 'Jessica Alexander'}, {'role': 'ACTOR', 'name': 'Emily Coates'}, {'role': 'ACTOR', 'name': 'Jude Akuwudike'}, {'role': 'ACTOR', 'name': 'Russell Balogh'}, {'role': 'ACTOR', 'name': 'Adrian Christopher'}, {'role': 'ACTOR', 'name': 'Simone Ashley'}, {'role': 'ACTOR', 'name': 'Martina Laird'}, {'role': 'ACTOR', 'name': 'John Dagleish'}, {'role': 'ACTOR', 'name': 'Karolina Conchet'}, {'role': 'ACTOR', 'name': 'Lorena Andrea'}, {'role': 'ACTOR', 'name': 'Kajsa Mohammar'}, {'role': 'ACTOR', 'name': 'Nathalie Sorrell'}, {'role': 'ACTOR', 'name': 'Jodi Benson'}, {'role': 'ACTOR', 'name': 'Christopher Fairbank'}, {'role': 'ACTOR', 'name': 'Shay Barclay'}, {'role': 'ACTOR', 'name': 'Leon Cooke'}, {'role': 'ACTOR', 'name': 'Tarik Frimpong'}, {'role': 'ACTOR', 'name': 'Chris George'}, {'role': 'ACTOR', 'name': 'Yasmin Harrison'}, {'role': 'ACTOR', 'name': 'Sophie Carmen-Jones'}, {'role': 'ACTOR', 'name': 'Jon-Scott Clark'}, {'role': 'ACTOR', 'name': 'Chanel Mian'}, {'role': 'ACTOR', 'name': 'Ebony Molina'}, {'role': 'ACTOR', 'name': 'Ian Oswald'}, {'role': 'ACTOR', 'name': 'Charles Ruhrmund'}, {'role': 'ACTOR', 'name': 'Craig Stein'}, {'role': 'ACTOR', 'name': 'Bobby Windebank'}, {'role': 'ACTOR', 'name': 'Marcus Hodson'}, {'role': 'DIRECTOR', 'name': 'Rob Marshall'}]","[{'shortName': 'fnt'}, {'shortName': 'fml'}, {'shortName': 'rma'}]",tm407861,7.2,160975,0.657383215936,SEENLIST,MOVIE,0,135,The Little Mermaid,225.031,6.3,2023
"SE,DK","[{'role': 'ACTOR', 'name': 'Catherine Robbe-Grillet'}, {'role': 'ACTOR', 'name': 'Beverly Charpentier'}, {'role': 'ACTOR', 'name': 'Dominique Corringer'}, {'role': 'ACTOR', 'name': 'Alain Robbe-Grillet'}, {'role': 'ACTOR', 'name': 'Christian Hersant'}, {'role': 'ACTOR', 'name': 'Claude Helleu'}, {'role': 'ACTOR', 'name': 'Ulriqa Fernqvist'}, {'role': 'ACTOR', 'name': 'Emma Kim Hagdahl'}, {'role': 'ACTOR', 'name': 'Daniel Yi Andersson'}, {'role': 'ACTOR', 'name': 'Carl Olof Berg'}, {'role': 'ACTOR', 'name': 'Emma-Clara Folin'}, {'role': 'ACTOR', 'name': 'Francoise Fournier'}, {'role': 'ACTOR', 'name': 'Sandra Haraldsen'}, {'role': 'ACTOR', 'name': 'Lina Mannheimer'}, {'role': 'DIRECTOR', 'name': 'Lina Mannheimer'}]","[{'shortName': 'doc'}, {'shortName': 'drm'}, {'shortName': 'eur'}]",tm195231,5.6,261,,WATCHLIST,MOVIE,0,75,The Ceremony,2.015,5.1,2015
"GB,AU","[{'role': 'ACTOR', 'name': 'Sophie Wilde'}, {'role': 'ACTOR', 'name': 'Alexandra Jensen'}, {'role': 'ACTOR', 'name': 'Joe Bird'}, {'role': 'ACTOR', 'name': 'Otis Dhanji'}, {'role': 'ACTOR', 'name': 'Miranda Otto'}, {'role': 'ACTOR', 'name': 'Zoe Terakes'}, {'role': 'ACTOR', 'name': 'Chris Alosio'}, {'role': 'ACTOR', 'name': 'Marcus Johnson'}, {'role': 'ACTOR', 'name': 'Alexandria Steffensen'}, {'role': 'ACTOR', 'name': 'Ari McCarthy'}, {'role': 'ACTOR', 'name': 'Sunny Johnson'}, {'role': 'ACTOR', 'name': 'James Oliver'}, {'role': 'ACTOR', 'name': 'Cass Comerford'}, {'role': 'ACTOR', 'name': 'Jett Gazley'}, {'role': 'ACTOR', 'name': 'Kitt Erhart-Bruce'}, {'role': 'ACTOR', 'name': 'Hamish Phillips'}, {'role': 'ACTOR', 'name': 'Kidaan Zelleke'}, {'role': 'ACTOR', 'name': 'Sarah Brokensha'}, {'role': 'ACTOR', 'name': 'Jayden Davison'}, {'role': 'ACTOR', 'name': 'Jodie Dry'}, {'role': 'ACTOR', 'name': 'Frances Cassar'}, {'role': 'ACTOR', 'name': 'Kelly Butler'}, {'role': 'ACTOR', 'name': 'Harli Ames'}, {'role': 'ACTOR', 'name': 'Leeanna Walsman'}, {'role': 'ACTOR', 'name': 'Kerry Reid'}, {'role': 'ACTOR', 'name': 'Robin Northover'}, {'role': 'ACTOR', 'name': 'Jacek Koman'}, {'role': 'ACTOR', 'name': 'Jude Turner'}, {'role': 'ACTOR', 'name': 'Jess Kuss'}, {'role': 'ACTOR', 'name': 'David Roberts'}, {'role': 'ACTOR', 'name': 'Oscar Wangel'}, {'role': 'ACTOR', 'name': ""Jem O'Callaghan""}, {'role': 'ACTOR', 'name': 'Joe Romeo'}, {'role': 'ACTOR', 'name': 'Catherine Purling'}, {'role': 'ACTOR', 'name': 'Nicola Thiele'}, {'role': 'ACTOR', 'name': 'David Simmons'}, {'role': 'ACTOR', 'name': 'Alice Scheid'}, {'role': 'ACTOR', 'name': 'Ben Bullock'}, {'role': 'ACTOR', 'name': 'Daniel Pitt'}, {'role': 'ACTOR', 'name': 'Dylan Warren'}, {'role': 'ACTOR', 'name': 'Sarah Baber'}, {'role': 'ACTOR', 'name': 'Mark Duncan'}, {'role': 'ACTOR', 'name': 'Ella Fenwick'}, {'role': 'ACTOR', 'name': 'Michael Harpas'}, {'role': 'DIRECTOR', 'name': 'Michael Philippou'}, {'role': 'DIRECTOR', 'name': 'Danny Philippou'}]","[{'shortName': 'hrr'}, {'shortName': 'trl'}]",tm1254721,7.1,165726,0.896050805833,SEENLIST,MOVIE,48,94,Talk to Me,121.234,7.2,2023
"GB,US,CA,IE","[{'role': 'ACTOR', 'name': 'Brie Larson'}, {'role': 'ACTOR', 'name': 'Jacob Tremblay'}, {'role': 'ACTOR', 'name': 'Joan Allen'}, {'role': 'ACTOR', 'name': 'Sean Bridgers'}, {'role': 'ACTOR', 'name': 'Tom McCamus'}, {'role': 'ACTOR', 'name': 'William H. Macy'}, {'role': 'ACTOR', 'name': 'Cas Anvar'}, {'role': 'ACTOR', 'name': 'Amanda Brugel'}, {'role': 'ACTOR', 'name': 'Wendy Crewson'}, {'role': 'ACTOR', 'name': 'Joe Pingue'}, {'role': 'ACTOR', 'name': 'Sandy McMaster'}, {'role': 'ACTOR', 'name': 'Matt Gordon'}, {'role': 'ACTOR', 'name': 'Zarrin Darnell-Martin'}, {'role': 'ACTOR', 'name': 'Jee-Yun Lee'}, {'role': 'ACTOR', 'name': 'Randal Edwards'}, {'role': 'ACTOR', 'name': 'Justin Mader'}, {'role': 'ACTOR', 'name': 'Ola Sturik'}, {'role': 'ACTOR', 'name': 'Rodrigo Fernandez-Stoll'}, {'role': 'ACTOR', 'name': ""Rory O'Shea""}, {'role': 'ACTOR', 'name': 'Kate Drummond'}, {'role': 'ACTOR', 'name': 'Jack Fulton'}, {'role': 'ACTOR', 'name': 'Chantelle Chung'}, {'role': 'ACTOR', 'name': 'Brad Wietersen'}, {'role': 'ACTOR', 'name': 'Graeme Potts'}, {'role': 'ACTOR', 'name': 'Katelyn Wells'}, {'role': 'ACTOR', 'name': 'Celeste Bruno'}, {'role': 'DIRECTOR', 'name': 'Lenny Abrahamson'}]","[{'shortName': 'drm'}, {'shortName': 'trl'}, {'shortName': 'eur'}]",tm140174,8.1,458602,0.96075924389,WATCHLIST,MOVIE,1495,120,Room,16.118,8.022,2015
US,"[{'role': 'ACTOR', 'name': 'Tom Hiddleston'}, {'role': 'ACTOR', 'name': 'Sophia di Martino'}, {'role': 'ACTOR', 'name': 'Wunmi Mosaku'}, {'role': 'ACTOR', 'name': 'Eugene Cordero'}, {'role': 'ACTOR', 'name': 'Ke Huy Quan'}, {'role': 'ACTOR', 'name': 'Owen Wilson'}]","[{'shortName': 'scf'}, {'shortName': 'act'}, {'shortName': 'fnt'}, {'shortName': 'drm'}]",ts86474,8.2,425799,0.956745406074,SEENLIST,SHOW,0,49,Loki,405.973,8.179,2021
IN,"[{'role': 'ACTOR', 'name': 'Pankaj Tripathi'}, {'role': 'ACTOR', 'name': 'Akshay Kumar'}, {'role': 'ACTOR', 'name': 'Yami Gautam'}, {'role': 'ACTOR', 'name': 'Pavan Malhotra'}, {'role': 'ACTOR', 'name': 'Arun Govil'}, {'role': 'ACTOR', 'name': 'Govind Namdeo'}, {'role': 'ACTOR', 'name': 'Geeta Agrawal Sharma'}, {'role': 'ACTOR', 'name': 'Brijendra Kala'}, {'role': 'ACTOR', 'name': 'Shreedhar Dubey'}, {'role': 'ACTOR', 'name': 'Veena Mehta'}, {'role': 'ACTOR', 'name': 'Fahim Fazli'}, {'role': 'ACTOR', 'name': 'Rajiv Kachroo'}, {'role': 'ACTOR', 'name': 'Anvesha Vij'}, {'role': 'ACTOR', 'name': 'Vedika Nawani'}, {'role': 'ACTOR', 'name': 'Shruti Gholap'}, {'role': 'ACTOR', 'name': 'Manoj Dutt'}, {'role': 'ACTOR', 'name': 'Namrata Kapoor'}, {'role': 'ACTOR', 'name': 'Mehroos Mir'}, {'role': 'DIRECTOR', 'name': 'Amit Rai'}]","[{'shortName': 'cmy'}, {'shortName': 'drm'}]",tm1118425,7.5,43580,0.632907273119,SEENLIST,MOVIE,0,155,OMG 2,17.494,7.3,2023
IN,"[{'role': 'ACTOR', 'name': 'Anushka Sharma'}, {'role': 'ACTOR', 'name': 'Neil Bhoopalam'}, {'role': 'ACTOR', 'name': 'Deepti Naval'}, {'role': 'ACTOR', 'name': 'Darshan Kumaar'}, {'role': 'ACTOR', 'name': 'Ravi Jhankal'}, {'role': 'DIRECTOR', 'name': 'Navdeep Singh'}]","[{'shortName': 'crm'}, {'shortName': 'act'}, {'shortName': 'trl'}, {'shortName': 'drm'}]",tm201765,7.2,14214,0.688261316569,WATCHLIST,MOVIE,0,115,NH 10,5.367,6.8,2015
"FR,BE","[{'role': 'ACTOR', 'name': 'Karl Glusman'}, {'role': 'ACTOR', 'name': 'Aomi Muyock'}, {'role': 'ACTOR', 'name': 'Klara Kristin'}, {'role': 'ACTOR', 'name': 'Ugo Fox'}, {'role': 'ACTOR', 'name': 'Juan Saavedra'}, {'role': 'ACTOR', 'name': 'Gaspar Noé'}, {'role': 'ACTOR', 'name': 'Isabelle Nicou'}, {'role': 'ACTOR', 'name': 'Benoît Debie'}, {'role': 'ACTOR', 'name': 'Vincent Maraval'}, {'role': 'ACTOR', 'name': 'Déborah Révy'}, {'role': 'ACTOR', 'name': 'Xamira Zuloaga'}, {'role': 'ACTOR', 'name': 'Stella Rocha'}, {'role': 'ACTOR', 'name': 'Omaima S.'}, {'role': 'ACTOR', 'name': 'Nikita Bellucci'}, {'role': 'ACTOR', 'name': 'Angell Summers'}, {'role': 'ACTOR', 'name': 'Ian Scott'}, {'role': 'ACTOR', 'name': 'Anna Polina'}, {'role': 'ACTOR', 'name': 'Kelly Pix'}, {'role': 'ACTOR', 'name': 'Phil Holliday'}, {'role': 'DIRECTOR', 'name': 'Gaspar Noé'}]","[{'shortName': 'drm'}, {'shortName': 'rma'}, {'shortName': 'eur'}]",tm138998,6.1,68607,0.746757148965,WATCHLIST,MOVIE,0,134,Love,19.004,6.439,2015
US,"[{'role': 'ACTOR', 'name': 'Jared Harris'}, {'role': 'ACTOR', 'name': 'Stellan Skarsgård'}, {'role': 'ACTOR', 'name': 'Emily Watson'}, {'role': 'ACTOR', 'name': 'Paul Ritter'}, {'role': 'ACTOR', 'name': 'Jessie Buckley'}, {'role': 'ACTOR', 'name': 'Adam Nagaitis'}, {'role': 'ACTOR', 'name': 'Sam Troughton'}, {'role': 'ACTOR', 'name': 'Robert Emms'}, {'role': 'ACTOR', 'name': ""Con O'Neill""}, {'role': 'ACTOR', 'name': 'Adrian Rawlins'}, {'role': 'ACTOR', 'name': 'Alan Williams'}, {'role': 'ACTOR', 'name': 'David Dencik'}, {'role': 'ACTOR', 'name': 'Mark Lewis Jones'}, {'role': 'ACTOR', 'name': 'Ralph Ineson'}, {'role': 'ACTOR', 'name': 'Barry Keoghan'}, {'role': 'ACTOR', 'name': 'Alex Ferns'}, {'role': 'ACTOR', 'name': 'Fares Fares'}, {'role': 'ACTOR', 'name': 'Michael McElhatton'}]","[{'shortName': 'drm'}, {'shortName': 'hst'}, {'shortName': 'trl'}]",ts88632,9.3,900125,0.984837286635,SEENLIST,SHOW,0,65,Chernobyl,95.223,8.676,2019
US,"[{'role': 'ACTOR', 'name': 'Blake Lively'}, {'role': 'ACTOR', 'name': 'Michiel Huisman'}, {'role': 'ACTOR', 'name': 'Harrison Ford'}, {'role': 'ACTOR', 'name': 'Ellen Burstyn'}, {'role': 'ACTOR', 'name': 'Kathy Baker'}, {'role': 'ACTOR', 'name': 'Amanda Crew'}, {'role': 'ACTOR', 'name': 'Lynda Boyd'}, {'role': 'ACTOR', 'name': 'Hugh Ross'}, {'role': 'ACTOR', 'name': 'Richard Harmon'}, {'role': 'ACTOR', 'name': 'Fulvio Cecere'}, {'role': 'ACTOR', 'name': 'Anjali Jay'}, {'role': 'ACTOR', 'name': 'Hiro Kanagawa'}, {'role': 'ACTOR', 'name': 'Peter J. Gray'}, {'role': 'ACTOR', 'name': 'Izabel Pearce'}, {'role': 'ACTOR', 'name': 'Cate Richardson'}, {'role': 'ACTOR', 'name': 'Jane Craven'}, {'role': 'ACTOR', 'name': 'Noel Johansen'}, {'role': 'ACTOR', 'name': 'Aaron Craven'}, {'role': 'ACTOR', 'name': 'Primo Allon'}, {'role': 'ACTOR', 'name': 'Darren Dolynski'}, {'role': 'ACTOR', 'name': 'Chris William Martin'}, {'role': 'ACTOR', 'name': 'Mark Ghanimé'}, {'role': 'ACTOR', 'name': 'Shaker Paleja'}, {'role': 'ACTOR', 'name': 'Daniel Bacon'}, {'role': 'ACTOR', 'name': 'Barclay Hope'}, {'role': 'ACTOR', 'name': 'Robert Moloney'}, {'role': 'ACTOR', 'name': 'Dee Jay Jackson'}, {'role': 'ACTOR', 'name': 'Lane Edwards'}, {'role': 'ACTOR', 'name': 'Toby Levins'}, {'role': 'ACTOR', 'name': 'Anthony Ingruber'}, {'role': 'ACTOR', 'name': 'Keith McCafferty'}, {'role': 'ACTOR', 'name': 'Serge Houde'}, {'role': 'ACTOR', 'name': 'Alison Wandzura'}, {'role': 'ACTOR', 'name': 'Demord Dann'}, {'role': 'ACTOR', 'name': 'Grace Chin'}, {'role': 'DIRECTOR', 'name': 'Lee Toland Krieger'}]","[{'shortName': 'rma'}, {'shortName': 'fnt'}, {'shortName': 'drm'}]",tm146426,7.2,211650,0.929956480722,WATCHLIST,MOVIE,707,112,The Age of Adaline,155.03,7.5,2015
US,"[{'role': 'ACTOR', 'name': 'Xolo Mariduena'}, {'role': 'ACTOR', 'name': 'Bruna Marquezine'}, {'role': 'ACTOR', 'name': 'Susan Sarandon'}, {'role': 'ACTOR', 'name': 'Raoul Max Trujillo'}, {'role': 'ACTOR', 'name': 'Belissa Escobedo'}, {'role': 'ACTOR', 'name': 'Damián Alcázar'}, {'role': 'ACTOR', 'name': 'Elpidia Carrillo'}, {'role': 'ACTOR', 'name': 'George Lopez'}, {'role': 'ACTOR', 'name': 'Adriana Barraza'}, {'role': 'ACTOR', 'name': 'Becky G'}, {'role': 'ACTOR', 'name': 'Harvey Guillén'}, {'role': 'ACTOR', 'name': 'Jorge Jimenez'}, {'role': 'ACTOR', 'name': 'Eyra Agüero Joubert'}, {'role': 'ACTOR', 'name': 'Gabrielle Ortiz'}, {'role': 'ACTOR', 'name': 'Chente Ydrach'}, {'role': 'ACTOR', 'name': 'Modesto Lacen'}, {'role': 'ACTOR', 'name': 'Tahj Vaughans'}, {'role': 'ACTOR', 'name': 'Carlos Ponce'}, {'role': 'ACTOR', 'name': 'Franco Castan'}, {'role': 'ACTOR', 'name': 'Perris Drew'}, {'role': 'ACTOR', 'name': 'Felipe Esparza'}, {'role': 'ACTOR', 'name': 'Jackson Spidell'}, {'role': 'ACTOR', 'name': 'Esteban Ruiz'}, {'role': 'ACTOR', 'name': 'Marcus Nelson'}, {'role': 'ACTOR', 'name': 'Yuli Zorrilla'}, {'role': 'ACTOR', 'name': 'Sergio Samayoa'}, {'role': 'DIRECTOR', 'name': 'Ángel Manuel Soto'}]","[{'shortName': 'act'}, {'shortName': 'scf'}, {'shortName': 'trl'}]",tm452641,5.9,102738,0.741641301012,SEENLIST,MOVIE,0,128,Blue Beetle,80.832,6.75,2023
